""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YNL105W"	2.0183013623839	3.93152907801591	1.5330683658936	2.56448385830744	0.0103329385468094	0.01799241663672
"YNL110C"	319.243769185034	-2.9268600270514	0.174491169852123	-16.7736856227845	3.80178360026339e-63	7.10067997501644e-62
"YNL112W"	7592.1851108678	-4.42698410553077	0.184216577825682	-24.0314099728846	1.3061670711336e-127	5.96145689296962e-126
"YNL113W"	737.608368231576	-2.19917131005997	0.107079617091658	-20.5377210882023	9.91048689668623e-94	2.90632875915943e-92
"YNL115C"	1506.04514355291	1.75292109773999	0.105078093144902	16.6820794446919	1.76950603063008e-62	3.23047002380663e-61
"YNL117W"	129.486940155495	1.15636088479133	0.223415763244057	5.17582496418633	2.2690611168892e-07	7.04300052612975e-07
"YNL119W"	284.243387355794	-1.5293010228036	0.190469960343368	-8.02909298687661	9.81959128202368e-16	5.30339759156629e-15
"YNL123W"	1618.48377770766	-1.17516057360517	0.149463019640002	-7.86255072616402	3.76389065105895e-15	1.98323376500106e-14
"YNL124W"	888.557059279441	-1.89543930381053	0.105436564209889	-17.9770586988907	2.94717905406437e-72	6.38818309344186e-71
"YNL125C"	2216.54881500141	1.5309897421173	0.122113564689461	12.5374256824838	4.65885026663802e-36	5.10033928683801e-35
"YNL128W"	64.6905102871469	1.3643315758283	0.246063307167266	5.54463642521423	2.94565591317375e-08	9.86604443063519e-08
"YNL130C"	2797.85474380276	1.12675419273375	0.108265266916669	10.4073469250392	2.29529285700514e-25	1.84792459704973e-24
"YNL132W"	1311.46936493654	-3.71224561703075	0.103999122588766	-35.6949705403741	4.73127887539448e-279	7.86241497216195e-277
"YNL134C"	4211.2067897232	1.31630532200092	0.158644373676368	8.29720771999237	1.06586920025877e-16	6.02257915159293e-16
"YNL141W"	2088.78910944728	-4.09401170171229	0.114225988215065	-35.8413331824634	2.50968915380612e-281	4.28034089626776e-279
"YNL146W"	20.2989934117194	2.18701005867503	0.636537103232333	3.43579352651935	0.000590821060182002	0.00124200820338617
"YNL151C"	422.240093827572	-2.43942513690314	0.140104812294628	-17.4114300354883	6.7574682448801e-68	1.36009787872882e-66
"YNL156C"	1951.40986966698	1.22697521999862	0.108212183980278	11.338605089259	8.44802756537589e-30	7.8666187717243e-29
"YNL160W"	26305.8760637452	3.70493523271744	0.0997111386467086	37.1566836263357	3.41942021107759e-302	6.92539449624807e-300
"YNL162W"	9681.03827563304	-1.38332821482492	0.213222890218638	-6.48770970793265	8.7150989583814e-11	3.52135638087717e-10
"YNL163C"	1009.61330952903	-1.20751487322239	0.13175397729797	-9.16492160605915	4.95829995369056e-20	3.24921557127083e-19
"YNL164C"	210.228439318294	-1.2495417895954	0.15913875249086	-7.85190137560721	4.09776687124746e-15	2.1539032516265e-14
"YNL166C"	389.289956714843	-1.27477394571103	0.146239060582085	-8.71705507842405	2.85531260772849e-18	1.76240771530365e-17
"YNL175C"	735.172307071124	-4.02211816745827	0.137465919304011	-29.2590206199634	3.44770805254945e-188	2.75859208500901e-186
"YNL178W"	27619.9380693271	-1.09964229172353	0.229424528799289	-4.79304587647448	1.64268041744573e-06	4.70239036460501e-06
"YNL182C"	668.520837213908	-2.71690564800379	0.134790448775618	-20.1565145949366	2.35927131476772e-90	6.64801625696068e-89
"YNL184C"	6.50558376246153	5.44588740894703	1.36728350071401	3.98299797086933	6.80513368324166e-05	0.000162028182957712
"YNL186W"	909.79214482859	-1.65536637246598	0.142555246493502	-11.6121041714269	3.57703212946525e-31	3.46011122851706e-30
"YNL188W"	80.4085322538172	-1.00919953208988	0.290671249159377	-3.47196200177516	0.000516669462314578	0.00109572473339685
"YNL193W"	657.386523844204	1.27515047467558	0.147899642370994	8.62172791112622	6.59512637806424e-18	3.97979646706093e-17
"YNL194C"	2560.22532235726	4.12247142458647	0.126398670903588	32.6148320636292	2.52740983598184e-233	3.03335984203673e-231
"YNL195C"	2173.26563863258	4.57142527864032	0.173546730986711	26.3411776911566	6.47751745951439e-153	3.88711024584378e-151
"YNL200C"	1960.65362897297	2.9666788902315	0.11716655469487	25.3201854228576	1.91488230429142e-141	1.03419601784272e-139
"YNL202W"	220.165833442106	1.56735325468547	0.191773004317352	8.17296084120246	3.0091167324567e-16	1.66542148104627e-15
"YNL203C"	23.6094547664831	-1.43656957690111	0.557700201555518	-2.57588140168191	0.00999849344985847	0.0174710800885772
"YNL207W"	945.227064544535	-1.68286212738112	0.0967425525322759	-17.3952628221141	8.96147515431195e-68	1.78705601461833e-66
"YNL208W"	5316.80770065233	1.40911687680995	0.14723363086719	9.57061826506895	1.06268258510186e-21	7.51882732974362e-21
"YNL209W"	56037.2074781177	-1.42303883408275	0.184942009994503	-7.69451372419409	1.4203330052404e-14	7.29411902295012e-14
"YNL211C"	22.8310419976103	1.87549477835112	0.50212748426391	3.73509683721155	0.000187642968304213	0.000421676171144108
"YNL214W"	190.425264727537	1.10820139585943	0.197213163702397	5.61930742884768	1.91724439896611e-08	6.50558164905725e-08
"YNL217W"	471.362910959953	-2.45570000648732	0.133695014038385	-18.3679251178526	2.37312048389791e-75	5.51261428535568e-74
"YNL221C"	624.168493585214	-1.15540631643812	0.130923140148067	-8.82507336083913	1.09388080548176e-18	6.86296369828393e-18
"YNL223W"	339.418730010802	1.03920958943724	0.138204878668486	7.51934084707676	5.5053089114999e-14	2.72573774296645e-13
"YNL227C"	153.454342095045	-2.13629058339685	0.235097618658849	-9.08682357389943	1.01974671801032e-19	6.60897847942485e-19
"YNL228W"	5.24986787957743	-3.04508288637198	0.890702605646988	-3.41874253770718	0.000629112226113304	0.00131950690532049
"YNL237W"	980.78583187342	1.6338709901126	0.119599866896613	13.6611438834208	1.73240830686193e-42	2.21454403092153e-41
"YNL240C"	840.925577212537	-1.20213718613763	0.179851407749108	-6.68405769619886	2.32415232093566e-11	9.75571968392746e-11
"YNL241C"	7490.7566224812	1.58138528657779	0.181337800655379	8.72065990026595	2.76585048468382e-18	1.70881572843049e-17
"YNL242W"	445.271037768482	1.0339283465786	0.190008019680017	5.44149846053756	5.2834249811283e-08	1.73376593937684e-07
"YNL244C"	3746.26134889097	-1.22606099064387	0.152885270069368	-8.01948408821577	1.06190223697331e-15	5.7208548610341e-15
"YNL247W"	2303.15751567453	-2.00568860232951	0.0894521395770647	-22.4219187133202	2.40588131438802e-111	9.01301549049059e-110
"YNL248C"	1856.52274587735	-2.59662443903286	0.0945195097167853	-27.4718356751245	3.81131553887228e-166	2.62778042632248e-164
"YNL253W"	382.495119757807	1.05697107715592	0.145038984724198	7.28749638702885	3.1576777087803e-13	1.50256308594751e-12
"YNL255C"	3156.2943804853	-1.52804135179705	0.164532974845557	-9.28714352385219	1.58484447185998e-20	1.06218997126417e-19
"YNL256W"	911.839180233566	-1.42708923337545	0.131004393244087	-10.8934456168695	1.23863479308983e-27	1.07608473110123e-26
"YNL262W"	416.364330328817	-1.7893019934591	0.272112970298035	-6.57558510165592	4.84622155367311e-11	1.99671722119234e-10
"YNL270C"	265.543745885695	1.40558368491871	0.174964266286419	8.03354716224022	9.46942312102552e-16	5.1228156299972e-15
"YNL271C"	674.222324952831	-1.08175600783949	0.257913422495693	-4.19426021868854	2.7376356737009e-05	6.81360092214115e-05
"YNL274C"	2069.48178706208	3.80760352317126	0.117069805076705	32.5242151097502	4.84883254979263e-232	5.23754729253434e-230
"YNL285W"	21.4009380890999	1.77634178843979	0.481418790079921	3.6898056848693	0.000224425409749239	0.00049931379354096
"YNL289W"	812.63879483286	1.12338184635352	0.109616446282742	10.2482965325832	1.20447504083257e-24	9.50816411648706e-24
"YNL292W"	471.991359928026	-1.49095231143888	0.124985157795936	-11.9290349168752	8.35363205148433e-33	8.38078782131114e-32
"YNL299W"	328.78880436546	-1.99220243880043	0.132028117470507	-15.089228544408	1.90658443019203e-51	2.95611810815181e-50
"YNL301C"	4253.17108796314	-1.26479956168904	0.145862235824494	-8.67119274937544	4.27617133726554e-18	2.6095919432032e-17
"YNL302C"	10053.2323307191	-1.169876687844	0.203365198590396	-5.75259039379831	8.78862474470084e-09	3.04268573559862e-08
"YNL303W"	298.768636684011	-1.66763576544717	0.250146843365857	-6.66662726184449	2.61748729433524e-11	1.09444742932817e-10
"YNL305C"	2649.31706533499	2.11894977518174	0.115760843906231	18.3045467161429	7.61228411212683e-75	1.74947565002461e-73
"YNL308C"	338.901354464433	-3.97340232853698	0.3125674497489	-12.7121436724425	5.06272939240393e-37	5.67673861456226e-36
"YNL313C"	1107.79272923096	-2.38180641308743	0.111657774893688	-21.3313082349636	5.81584408152594e-101	1.85677268435318e-99
"YNL327W"	6777.75685944415	-1.31628228070499	0.112759063761522	-11.6734055498087	1.74303226916257e-31	1.69618500547186e-30
"YNL328C"	39.493105073224	-1.12415958442962	0.332311512886415	-3.38284874533932	0.000717381304915284	0.00149641076187832
"YNL336W"	1369.57820211301	1.25524462212502	0.0984116182147374	12.7550450332605	2.92205868819956e-37	3.30503706077162e-36
"YNR001C"	5729.24721221073	2.6389614303036	0.082630839523151	31.9367616925184	8.24956096923864e-224	8.48657216533899e-222
"YNR002C"	569.380876950291	2.2761115676101	0.198908098198974	11.4430311697678	2.54824026376565e-30	2.42513144632381e-29
"YNR003C"	587.801316187514	-2.35506062551046	0.165103846612136	-14.2641172439973	3.66196385125268e-46	4.99646057262497e-45
"YNR009W"	366.932840743191	-1.43843117959043	0.156141801037525	-9.21233884861321	3.19094962069691e-20	2.11457510140457e-19
"YNR012W"	574.504160737161	-2.00302786134199	0.110031379865853	-18.2041510683955	4.78412272726966e-74	1.0803449266702e-72
"YNR014W"	1491.70090704613	3.3497941805343	0.175590134152846	19.0773484893998	3.89524958505892e-81	9.82300099640734e-80
"YNR017W"	2061.68659036963	-1.18474563749297	0.0984341517498002	-12.0359206274704	2.30053264982299e-33	2.34430064520484e-32
"YNR018W"	1439.41276755067	-1.01453143762011	0.151103841183963	-6.7141339999753	1.89186395887429e-11	8.00860242812822e-11
"YNR019W"	2025.4981814386	1.19842019274772	0.161208477412271	7.43397749290133	1.05379908445533e-13	5.1196940527399e-13
"YNR024W"	88.9262475776236	-1.61552642566354	0.232931603955733	-6.93562572973377	4.04427019817736e-12	1.78063282298828e-11
"YNR025C"	29.8392256254573	-1.28801488793022	0.371526483869145	-3.46681850111087	0.000526657375140833	0.00111471797788626
"YNR034W"	1919.89041759126	2.36001519385644	0.112526273904386	20.9730146744373	1.1569568705368e-97	3.5705892752138e-96
"YNR034W-A"	511.518111923418	4.29234835330195	0.217783925069649	19.7092065079147	1.79763559474612e-86	4.81424640064033e-85
"YNR038W"	652.719570170452	-1.43867165354272	0.111356206828129	-12.9195461530332	3.49195067955401e-38	4.0557943287078e-37
"YNR046W"	934.212778881174	-1.46757457719787	0.179102919009493	-8.19402936207919	2.52623396307647e-16	1.40536672229172e-15
"YNR051C"	1130.75143149288	-1.47573824533405	0.433217362778005	-3.40646144898459	0.000658108438728779	0.00137764883443192
"YNR053C"	1373.73977654018	-3.17991778292698	0.0976203677182056	-32.5743270308737	9.47521909589512e-233	1.05877405104304e-230
"YNR054C"	258.401452181089	-2.76709552129088	0.183846062410382	-15.0511546726204	3.39260679164592e-51	5.16138136541249e-50
"YNR063W"	77.9275505506534	-1.27398143264428	0.241008826796405	-5.28603640612916	1.24995028206514e-07	3.95939774098933e-07
"YNR067C"	3470.90581382097	-1.01527025305589	0.102341272414021	-9.92043805111794	3.39263919004428e-23	2.51287938179166e-22
"YNR075W"	205.023835221705	-1.06030575202681	0.182403181454478	-5.81297838980635	6.13709866207344e-09	2.1523017548105e-08
"YOL006C"	288.280547132379	-1.6009034958235	0.304954542236936	-5.24964633771439	1.52391498486552e-07	4.79674260170637e-07
"YOL010W"	731.008836993173	-2.2393526643048	0.130992649431935	-17.0952543827156	1.60992020807242e-65	3.13330116171693e-64
"YOL014W"	246.071673410639	-1.62031929843182	0.15777159406464	-10.2700318649754	9.61728897158675e-25	7.6104578540725e-24
"YOL016C"	1004.16869430544	1.30444228142694	0.0960814412279793	13.5764229257532	5.52600131563869e-42	6.99492471223718e-41
"YOL022C"	853.926976348489	-1.94578147973854	0.113339392750576	-17.1677422343402	4.63085395403102e-66	9.06724002298339e-65
"YOL024W"	14.3431913188639	2.00158559738696	0.543767827829296	3.68095627388848	0.00023236085449027	0.000516437139215171
"YOL028C"	147.19195039291	-1.28009786764472	0.198783700416591	-6.43965206886693	1.19747686124545e-10	4.77884700599246e-10
"YOL032W"	568.871247665722	2.18073117931758	0.191232230276801	11.4035755173752	4.01292283593722e-30	3.77471014509567e-29
"YOL038C-A"	32.8947346998227	1.6428038670755	0.419464998644269	3.91642657286096	8.98711712499674e-05	0.000210045099484688
"YOL040C"	27543.8872754423	-1.08097538839261	0.19454016096609	-5.55656674192346	2.75132547863339e-08	9.23425190420662e-08
"YOL041C"	462.020435244175	-2.18189461964312	0.231114850647166	-9.44073742355109	3.70164990680074e-21	2.5576111989313e-20
"YOL047C"	268.793585137547	2.82631920941382	0.192529994109689	14.6798903853059	8.67305450902884e-49	1.2491125838448e-47
"YOL048C"	1384.41014425052	2.98391699230318	0.125636490608084	23.7504006826435	1.08831375012527e-124	4.83106946202869e-123
"YOL052C-A"	4237.13591721503	10.4410275964177	0.488723322414989	21.3638824208842	2.89703013637661e-101	9.34112055415762e-100
"YOL053W"	210.589195097041	1.12183739505071	0.170449518516608	6.5816401525441	4.65286614557184e-11	1.91827134156813e-10
"YOL054W"	216.682040691646	-1.10215661320346	0.215487601096631	-5.11471011600904	3.1422314166717e-07	9.66530698217812e-07
"YOL073C"	1386.9644907357	1.23992190829766	0.147310214670645	8.41708031632337	3.85983066478675e-17	2.23953111356159e-16
"YOL077C"	994.362296932126	-2.95928969426156	0.108799722221057	-27.1994232508144	6.59771438992267e-163	4.36324356745804e-161
"YOL079W"	2.46949846330227	3.51830357148635	1.5226016824925	2.31071830009204	0.0208484197570613	0.0341294792739365
"YOL080C"	261.2262899619	-2.54626554363242	0.150304252331834	-16.9407418893972	2.25265747916559e-64	4.34508128645006e-63
"YOL082W"	1339.2307329744	1.92190910073282	0.103172664336595	18.6280844164564	1.9021115514965e-77	4.54892434142022e-76
"YOL083W"	332.491918662339	2.28000650943957	0.152150860542749	14.9851699905369	9.17904161219574e-51	1.37388842237045e-49
"YOL084W"	8351.90280882621	6.46788636854342	0.156344053614968	41.3695706296065	0	0
"YOL085C"	43.5802933078233	1.94882370521206	0.340376818720776	5.72548892294206	1.03136275626687e-08	3.55545852306679e-08
"YOL085W-A"	53.9102992158141	2.41398088553916	0.321862253026241	7.50004345909538	6.3796678232469e-14	3.14423020246868e-13
"YOL086W-A"	327.902518441808	1.27074596734565	0.209051204163449	6.07863500442746	1.21209907954949e-09	4.5069501632589e-09
"YOL093W"	303.932610951175	-1.71459291513992	0.12779024347488	-13.4172442943734	4.79203282008128e-41	5.92693982957e-40
"YOL096C"	616.973648968875	1.19327988634582	0.107919453040039	11.057134304629	2.02463102205165e-28	1.79994974676499e-27
"YOL097C"	3166.14146695067	-1.39302769976456	0.091288045348208	-15.2596946779944	1.41910775566928e-52	2.23777064829504e-51
"YOL101C"	515.166082206779	-1.14972623275294	0.153091483217491	-7.51006005421984	5.91002449889672e-14	2.92165284342865e-13
"YOL109W"	2941.32836467875	-3.51507336768542	0.159945131642079	-21.9767449724656	4.80717251514413e-107	1.65719601439623e-105
"YOL118C"	38.4520253912167	2.88803741769407	0.377448105182516	7.65148209261127	1.98675983229657e-14	1.00910583645095e-13
"YOL121C"	7825.36567012792	-1.31348007193435	0.21329309356691	-6.15809940194951	7.36231424189134e-10	2.77898419345939e-09
"YOL124C"	668.493058711159	-3.57091548360382	0.147930725495626	-24.1391061366045	9.71742884903584e-129	4.49847545504295e-127
"YOL125W"	760.90855650496	-1.35556506298475	0.152685659498041	-8.87814263265594	6.79860260417695e-19	4.29451690815505e-18
"YOL127W"	23332.098805332	-1.01788607012908	0.21153514830663	-4.81190042542532	1.49501839688246e-06	4.29486446373901e-06
"YOL129W"	4773.02242423409	1.44727976027993	0.149060449516849	9.70934788517686	2.7509143086268e-22	1.98980754846097e-21
"YOL130W"	1313.35735303321	-1.54981721494342	0.113871152757745	-13.6102707086893	3.47952585211092e-42	4.43199849174671e-41
"YOL131W"	34.6107730726996	2.25764930362266	0.408980339984838	5.5201902949818	3.3863273880954e-08	1.12836955281472e-07
"YOL134C"	6.76278632218555	2.38770651048641	0.809667346851944	2.94899691801827	0.0031880715534071	0.00603443099814002
"YOL139C"	5435.66085239342	-1.04861820701146	0.114400309466039	-9.16621827253675	4.89904337008885e-20	3.21688957259836e-19
"YOL141W"	136.346182387838	-3.33545670157858	0.23917148344882	-13.945879556717	3.33313432459561e-44	4.40858031789881e-43
"YOL142W"	997.439009710809	-1.17935215045611	0.105476079629947	-11.1812285268258	5.03875766959849e-29	4.54188991052403e-28
"YOL143C"	3968.74437979945	1.02407101395903	0.101764008729787	10.0631945099394	8.03480091039229e-24	6.15526533099911e-23
"YOL144W"	226.496957998626	-1.90611587348911	0.179629717499685	-10.6113615275961	2.63875493578696e-26	2.22389736525816e-25
"YOL145C"	545.763213979652	-1.07521890705718	0.400304555067063	-2.68600217870878	0.00723126172854733	0.012949932926973
"YOL149W"	210.880987294495	-1.08336752236497	0.160937358459667	-6.73160994273728	1.67795970880903e-11	7.12171373463742e-11
"YOL150C"	228.109175194359	3.13083083911257	0.267016263619438	11.7252439857924	9.46279955675333e-32	9.29218241323005e-31
"YOL151W"	16734.3987434434	3.83637341518319	0.119202388442677	32.183695857974	2.9845891703686e-227	3.11985845373531e-225
"YOL152W"	1584.47592166413	-3.21288332525263	0.136516418773731	-23.5347759200879	1.79763998488004e-122	7.76700316133836e-121
"YOL164W-A"	16.9316642235812	1.41414568630579	0.518375091336935	2.72803556717701	0.00637127379404308	0.0115084240410238
"YOR001W"	948.799456210396	-1.64545111596669	0.0976223575994215	-16.8552691865787	9.59701551998735e-64	1.83475686091558e-62
"YOR004W"	364.390260873752	-4.42088328536695	0.176799193052021	-25.0051100859163	5.37905693272935e-138	2.74501322685188e-136
"YOR009W"	439.327033429028	-1.19213171878852	0.167942683407705	-7.09844391312033	1.26169370248029e-12	5.74230118383061e-12
"YOR018W"	644.148248165395	1.033162400063	0.113056825491407	9.13843454892979	6.33628647187016e-20	4.13133527406343e-19
"YOR020W-A"	242.639100756334	1.76696846405649	0.195146563717918	9.05457124323551	1.37105357220793e-19	8.86806207732494e-19
"YOR021C"	1109.91234673201	-1.88037244345884	0.104093706091543	-18.0642280312816	6.0968865648863e-73	1.33945497718739e-71
"YOR028C"	332.719496973616	1.88632032095355	0.156187888559531	12.077250920993	1.39299491647554e-33	1.42622433707393e-32
"YOR032C"	126.122678465985	1.03744697110195	0.179194100265488	5.78951522156648	7.05898600004348e-09	2.46228677428858e-08
"YOR034C-A"	42.2822173461177	1.61729140743437	0.359943471920775	4.49318166212039	7.01668793869863e-06	1.875264104359e-05
"YOR036W"	436.413973691671	1.29720290685747	0.129210030123285	10.039490785814	1.02200370564243e-23	7.79247766619831e-23
"YOR040W"	355.025457845813	1.105995695124	0.14488473347849	7.63362480345936	2.28243539292747e-14	1.15746977946502e-13
"YOR041C"	4.30606426493381	3.21250594427743	1.22349224446744	2.62568558060274	0.00864746551295209	0.0153084468695554
"YOR047C"	268.301818018752	-1.17990934986395	0.19533493875689	-6.04044190646528	1.53692713523665e-09	5.65313550707648e-09
"YOR048C"	1050.39242543417	-1.71739119505972	0.134154040484585	-12.8016360063122	1.60533159427427e-37	1.84144319690116e-36
"YOR051C"	1164.50559361762	-1.55437689040279	0.0910467605281588	-17.0722920989819	2.3864385507114e-65	4.63069109196426e-64
"YOR052C"	910.501588668497	1.90455784460479	0.133593222367387	14.2563957276752	4.09041589289715e-46	5.56932466425765e-45
"YOR053W"	15.0371259836205	1.38742114282923	0.500035356332419	2.77464608303994	0.00552618093149915	0.0100745931412225
"YOR054C"	377.69924058096	1.18017355062203	0.206714665920138	5.70919119535512	1.13514315059307e-08	3.90077558801362e-08
"YOR055W"	4.12243902451635	2.9909887715955	1.30940388654141	2.28423697404453	0.0223576076872023	0.0363703954369373
"YOR056C"	673.490530390682	-2.49837442922048	0.181749591959793	-13.746245052221	5.36422299649001e-43	6.95310584805035e-42
"YOR062C"	382.159127800502	2.7580807166501	0.168809999565223	16.3383728674465	5.26389933393469e-60	9.14620149684469e-59
"YOR063W"	74789.0747429021	-1.28497138033376	0.201757358221764	-6.36889475387247	1.90395194865956e-10	7.46040663800641e-10
"YOR073W"	207.191131330078	-1.32021807642753	0.166174451023102	-7.94477170406896	1.94548751134052e-15	1.0369000461347e-14
"YOR078W"	252.621252118178	-2.01539548967222	0.177876781588401	-11.3302898313944	9.28968337646101e-30	8.63793944947544e-29
"YOR091W"	708.157715680908	-2.30026290699308	0.173245657821105	-13.2774635504479	3.1281160155562e-40	3.79650185333702e-39
"YOR095C"	961.818898963703	-3.67683648011289	0.112848795506792	-32.5819736364982	7.38413168716679e-233	8.3958872744786e-231
"YOR098C"	1600.71852138322	-1.07188942030352	0.112972940610155	-9.48801911780251	2.35466112917851e-21	1.64092029873182e-20
"YOR100C"	102.412591952696	2.63609767399345	0.252455171529959	10.4418446174735	1.59677338389651e-25	1.29520504393408e-24
"YOR101W"	1163.78908746898	-2.38571944324454	0.118908452127957	-20.0634975945804	1.53870780637624e-89	4.2984333160019e-88
"YOR108W"	2712.84090110489	-2.42783092428408	0.115606392786026	-21.0008362494081	6.44412738614711e-98	2.01760336181736e-96
"YOR116C"	1873.09556397282	-1.49917159634549	0.0997501786440189	-15.0292622702524	4.72235626861091e-51	7.15083901328675e-50
"YOR119C"	345.533595016677	-2.45781948360404	0.169032146504362	-14.5405447095864	6.70569295166805e-48	9.55155956478255e-47
"YOR120W"	1311.17356172941	2.42736747442292	0.137868247347294	17.6064287544638	2.1988816250855e-69	4.59708122973521e-68
"YOR123C"	436.328600917547	-1.0557428587476	0.176482497366048	-5.9821391611308	2.20225990129035e-09	7.99151535289067e-09
"YOR134W"	220.624170463678	1.8481866600844	0.199249936196565	9.2757202103248	1.76423066239056e-20	1.17997718503129e-19
"YOR135C"	17.5011771386741	2.6856780671201	0.840497912589256	3.19534174552146	0.00139665354533332	0.0027877153148461
"YOR136W"	7267.60937276821	1.42042745380179	0.0974467485533583	14.5764479050218	3.96623359333051e-48	5.66192949743943e-47
"YOR137C"	675.465838276428	1.53961077578173	0.104552565074693	14.7257102174569	4.40814064487784e-49	6.43449538726425e-48
"YOR145C"	1583.69014770844	-2.82948026288802	0.0901081502825668	-31.4009360309268	1.96471579580293e-216	1.9004959809849e-214
"YOR152C"	570.328236782472	1.70469605093528	0.140823923766043	12.1051594455454	9.91764824364518e-34	1.0251400042594e-32
"YOR155C"	1715.94541078189	1.35522904234372	0.119946561120855	11.2986068936002	1.33316048891379e-29	1.23079959097582e-28
"YOR161C"	17374.3452598446	5.21105133200069	0.115095893485578	45.2757363811045	0	0
"YOR161C-C"	27.562667277316	2.24849666408983	0.419457371597296	5.36048908981512	8.29969396519859e-08	2.67480440519403e-07
"YOR168W"	2983.77373460027	-1.55241776672729	0.149728791168458	-10.3681980907779	3.45987185493528e-25	2.77174653792776e-24
"YOR169C"	116.454889866036	-1.06490326815547	0.255213256666333	-4.17260169814663	3.0114111248818e-05	7.45206395584534e-05
"YOR173W"	2844.22954291111	4.82335372973465	0.169063367286454	28.5298572195249	4.99475233193802e-179	3.80835174862239e-177
"YOR185C"	2219.16321884593	3.29426671378787	0.150532050900794	21.8841548631986	3.67764041579771e-106	1.24139518410338e-104
"YOR186W"	82.3271020615659	3.84009775325032	0.384391971861362	9.99005711450008	1.6848463798165e-23	1.27266776079146e-22
"YOR188W"	428.144013726452	-1.69087963227609	0.124235800682994	-13.6102445750771	3.48077030134096e-42	4.43199849174671e-41
"YOR195W"	56.4724760652933	-2.79188279337909	0.482425050524939	-5.78718453849188	7.15759337585745e-09	2.49132072384111e-08
"YOR206W"	710.163055564007	-2.98973974530994	0.165226581766792	-18.0947866459513	3.50297811067782e-73	7.74839629191227e-72
"YOR207C"	1094.44314954302	-1.88217813244618	0.0983099941416725	-19.1453386695742	1.05848188263968e-81	2.67969573491709e-80
"YOR210W"	461.766499906461	-1.34919691417599	0.128205488563555	-10.5237063505839	6.71778672212208e-26	5.5533132329175e-25
"YOR220W"	824.680142819099	2.57902307613339	0.153742110852793	16.7749945790896	3.71892987413625e-63	6.98619840993537e-62
"YOR224C"	2024.27733102336	-1.53918517276906	0.138067168114395	-11.1480896855491	7.31601511809082e-29	6.58542971949258e-28
"YOR227W"	2176.7916523342	1.49557613585677	0.144646462886883	10.339527880653	4.66831696108534e-25	3.72602983063967e-24
"YOR228C"	657.60971142365	1.43401737645294	0.136471880320258	10.5077864618538	7.95384887405681e-26	6.54173788740636e-25
"YOR233W"	566.793691094913	-1.4594005552605	0.128645333274048	-11.3443722995501	7.90917398509667e-30	7.37544699243332e-29
"YOR234C"	5266.73853858107	-2.12843896979377	0.121091930275988	-17.5770504685385	3.69294195325534e-69	7.646631565191e-68
"YOR236W"	415.837726766906	-1.81028042177837	0.160293622898822	-11.2935273970383	1.41251760496262e-29	1.30035889172767e-28
"YOR239W"	1174.03640268001	-1.46783647453662	0.191907010562018	-7.64868604975878	2.03043285970342e-14	1.03048045134987e-13
"YOR243C"	945.931879731079	-2.07547203337314	0.107554042362677	-19.2970156005346	5.69021309954694e-83	1.4692538286121e-81
"YOR245C"	928.821939718878	1.1249754674777	0.136200324810939	8.25971207513122	1.46024271550546e-16	8.20089518127457e-16
"YOR252W"	226.805313986362	-2.43395036411613	0.18531340709623	-13.1342378420155	2.09591016793124e-39	2.50158265163211e-38
"YOR254C"	1817.23089911395	-1.0966985474166	0.180524610149424	-6.07506392900581	1.23938335767053e-09	4.60311950777232e-09
"YOR271C"	2083.85015184143	-1.41611445523712	0.14042733083314	-10.0843222386658	6.4810900653702e-24	4.98267434325792e-23
"YOR272W"	1584.42366039181	-3.75394810334644	0.111763017899196	-33.5884640009657	2.47243265420402e-247	3.20476720637925e-245
"YOR273C"	2164.74255877614	2.87189364493033	0.165785046505721	17.3229956830348	3.15497398895581e-67	6.25302337077144e-66
"YOR277C"	30.9130124528404	-1.26887000243705	0.516652320286156	-2.45594561877563	0.0140514419220406	0.023829989715408
"YOR283W"	657.260123120039	-1.08126782389672	0.127038987831069	-8.5113069802992	1.71983639620098e-17	1.01885371880974e-16
"YOR285W"	4475.22091501207	2.2153425955248	0.13032050337735	16.9991869131304	8.32668339281221e-65	1.61090253936764e-63
"YOR287C"	80.0319375119751	-2.90571324925531	0.300940584786222	-9.65543830294417	4.66161524038874e-22	3.34572850198886e-21
"YOR288C"	871.764970920067	1.45012306474257	0.12886046922959	11.2534361655853	2.22741958662949e-29	2.03322624520363e-28
"YOR289W"	339.750947146075	2.24424953925975	0.146679649944411	15.3003469813998	7.605009775134e-53	1.2110090504335e-51
"YOR292C"	1331.70400618568	1.72115125452058	0.144129289505395	11.9417174706613	7.17266439253407e-33	7.22955488771591e-32
"YOR293W"	12311.5546787972	-1.7767975111136	0.18364955803749	-9.67493486018019	3.85336961578324e-22	2.77177452607005e-21
"YOR294W"	683.360425000181	-3.22408114017547	0.139289449272448	-23.1466285279742	1.57198087180839e-118	6.36750501886885e-117
"YOR298C-A"	10800.3287937617	1.35264095536963	0.188854405553835	7.16234790182878	7.93068398528981e-13	3.66088054905009e-12
"YOR298W"	273.913879283767	1.17646697456353	0.233957616407972	5.02854744644015	4.94209236018898e-07	1.48629701096913e-06
"YOR300W"	31.9748257607098	1.11876361846238	0.36546542122268	3.06120238330486	0.00220450030968979	0.00427637429125996
